Gene_ID,SC_Control_1_RCPM,SC_Control_2_RCPM,SC_Control_3_RCPM,SC_cAMP_1_RCPM,SC_cAMP_2_RCPM,SC_cAMP_3_RCPM
ENSRNOG00000000091,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000095,30.34746209079578,28.64546003474933,29.351988957906656,33.958360689895024,31.925322938116494,32.0870913361158
ENSRNOG00000000096,1.3957439857790437,1.3129169182593443,0.6869614436956877,1.1377801262078229,0.8884598220255053,1.3219400924991527
ENSRNOG00000000097,0.27914879715580876,0.268551187825775,0.15612760083992902,0.1458692469497209,0.08884598220255054,0.1502204650567219
ENSRNOG00000000098,72.1799032645734,65.13858255818519,73.4736489552706,67.27489669321128,63.99872251323724,63.48316853297067
ENSRNOG00000000104,37.56545241725312,29.74950380692196,34.78522946713618,43.5857309885766,45.69645017951183,39.95864370508802
ENSRNOG00000000105,34.49481564853922,39.178634401693614,35.87812267301569,24.826945830842494,23.09995537266314,23.764877571973404
ENSRNOG00000000108,45.50125393639682,38.671371046911595,47.83749689735425,85.8586387546057,94.59135571831547,91.99501280073649
ENSRNOG00000000109,0.11963519878106088,0.11935608347812221,0.031225520167985805,0.0,0.02961532740085018,0.060088186022688755
ENSRNOG00000000111,3.7086911622128875,2.595994815649158,4.683828025197871,9.539848750511746,9.506520095672908,7.5410673458474395
ENSRNOG00000000112,39.51949399734378,36.224571335610094,38.78209604863837,42.12703851907939,44.63029839308122,42.06173021588213
ENSRNOG00000000113,7.576895922800523,5.520218860863152,6.900839957124862,9.685717997461467,9.388058786069507,7.511023252836095
ENSRNOG00000000121,15.951359837474785,12.353354639985648,14.020258555425626,9.860761093801132,9.624981405276309,10.485388460959188
ENSRNOG00000000122,26.35962213142708,21.484095026061997,26.260662461276063,39.209653580084975,42.76453276682766,38.09590993838467
ENSRNOG00000000123,72.93759285685346,82.95247801729494,67.07241732083351,24.564381186332998,27.394177845786416,21.511570596122574
ENSRNOG00000000124,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000127,94.35229343866335,89.48722358772213,92.80224593925381,87.08394042898337,84.4629137472247,90.73316089426002
ENSRNOG00000000129,1.156473588216922,1.0742047513031,1.3426973672233895,0.1458692469497209,0.23692261920680144,0.21030865107941066
ENSRNOG00000000130,13.957439857790437,14.352569038244196,14.270062716769512,21.23856235587936,16.406891380071,18.477117201976792
ENSRNOG00000000133,28.154150113142997,22.82685096519087,30.725911845298032,21.151040807709528,27.305331863583866,22.382849293451564
ENSRNOG00000000137,0.15951359837474785,0.029839020869530553,0.40593176218381544,0.0,0.05923065480170036,0.060088186022688755
ENSRNOG00000000138,48.05347151039279,88.02511156511513,42.060775666276875,9.56902259990169,7.196524558406593,9.974638879766333
ENSRNOG00000000142,259.8077733528706,345.1479543978599,253.67612584471667,35.38787931000228,32.19186088472414,37.915645380316604
ENSRNOG00000000145,82.70780075730676,105.958363107703,88.4306731157358,94.78583666792863,104.54210572500114,96.08100945027932
ENSRNOG00000000150,67.9129145080489,85.81702402076986,60.76486224690038,51.141757980572145,51.50105435007846,54.379808350533324
ENSRNOG00000000151,3.9479615597750093,3.908911733908502,3.4035816983104525,1.1961278249877112,0.9476904768272058,1.4120723715331858
ENSRNOG00000000155,94.75107743460022,93.2767792381525,91.0536168098466,93.9689688850102,98.85596286403789,102.75079809879777
ENSRNOG00000000156,0.19939199796843482,0.7758145426077944,0.6245104033597161,13.47831841815421,14.037665188002984,13.279489111014216
ENSRNOG00000000157,74.73212083856937,66.24262633035782,81.31125451743503,69.08367535538781,71.93563025666508,72.13586732023785
ENSRNOG00000000158,4.625894352867688,3.8790727130389717,5.901623311749317,4.405251257881571,3.6723005977054224,4.176128928576869
ENSRNOG00000000161,72.65844405969764,70.68864043991788,67.19731940150545,50.062325553144206,48.33221431818749,55.37126341990769
ENSRNOG00000000164,279.1089187562151,252.0800483057941,272.0055061833243,215.01127000388857,223.3291839298112,197.66008792163467
ENSRNOG00000000165,2.7117311723707136,3.1032581704311775,2.1233353714230345,0.5543031384089394,0.8884598220255053,0.5708377672155432
ENSRNOG00000000166,6.6198143325520356,9.071062344337287,6.6822613159489626,4.988728245680454,4.471914437528377,5.287760369996611
ENSRNOG00000000167,0.3190271967494957,0.47742433391248884,0.37470624201582964,0.05834769877988835,0.11846130960340072,0.21030865107941066
ENSRNOG00000000168,3.987839959368696,3.073419149561647,3.1850030571345522,14.67444624314192,15.636892867648895,13.730150506184382
ENSRNOG00000000169,6.420422334583601,5.908126132167049,7.337997239476664,14.266012351682702,14.985355664830191,13.850326878229758
ENSRNOG00000000170,126.69367550914347,110.91164057204506,124.83962963160725,129.88197748403147,132.439744136602,115.85002265174393
ENSRNOG00000000172,42.86927956321348,32.673727852135954,45.43313184441934,4.376077408491627,4.738452384136028,4.897187160849134
ENSRNOG00000000175,11.883763078918715,10.77188653390053,12.615110147866265,10.502585780379903,11.757284978137521,12.768739529821362
ENSRNOG00000000177,12.561695872011393,8.295247801729493,12.583884627698279,17.94191737481567,18.03573438711776,19.738969108453258
ENSRNOG00000000184,0.23927039756212176,0.4475853130429583,0.34348072184784384,0.0,0.02961532740085018,0.060088186022688755
ENSRNOG00000000185,6.101395137834105,4.6847262765162965,7.400448279812635,5.455509835919561,6.60421801038959,4.626790323747034
ENSRNOG00000000186,2.5123391744022787,1.5814681060851192,2.4980416134388643,1.2836493731575438,2.0730729180595127,1.5622928365899078
ENSRNOG00000000187,0.0,0.0,0.031225520167985805,0.05834769877988835,0.0,0.0
ENSRNOG00000000190,82.30901676136989,88.89044317033151,72.63055991073499,50.20819480009393,45.489142887705874,51.0449140262741
ENSRNOG00000000195,0.5582975943116175,0.47742433391248884,0.9992166453755458,0.2333907951195534,0.44422991101275267,0.4506613951701657
ENSRNOG00000000196,0.11963519878106088,0.059678041739061105,0.15612760083992902,0.2333907951195534,0.23692261920680144,0.12017637204537751
ENSRNOG00000000199,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000201,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000204,181.76574534802518,173.27519418936393,174.33207909786475,173.78862081589747,187.58348375698503,172.60331435017346
ENSRNOG00000000219,83.30597675121206,81.57988305729653,79.96855715021165,24.59355503572294,25.854180820942208,24.63615626930239
ENSRNOG00000000221,65.52021053242768,59.17077838427908,66.76016211915365,71.79684334865262,70.12909528521322,69.88256034438703
ENSRNOG00000000230,28.672569307860925,34.285034979090604,27.60335982849945,28.415329305805628,27.038793916976214,26.739242780096497
ENSRNOG00000000231,8.693491111423757,9.22025744868494,8.493341485692138,2.4214294993653667,2.9319174126841676,2.553747905964272
ENSRNOG00000000233,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000236,120.55240197171568,123.08596108681353,127.46257332571805,164.5696844086751,169.84390264387577,160.94620626177183
ENSRNOG00000000237,26.27986533223971,24.497836133884583,24.293454690692954,33.0831452081967,31.27378573529779,32.53775273128596
ENSRNOG00000000239,0.23927039756212176,0.35806825043436663,0.37470624201582964,0.5251292890189951,0.2961532740085018,0.39057320914747695
ENSRNOG00000000244,14.595494251289429,14.292890996505134,16.174819447016645,13.82840461083354,16.55496801707525,16.34398659817134
ENSRNOG00000000245,0.35890559634318264,0.3879072713038972,0.37470624201582964,3.3549926798435803,3.9092232169122236,3.6052911613613254
ENSRNOG00000000246,52.83887946163522,44.57949717907864,55.237945177166885,45.19029270502353,41.0764591049792,41.85142156480272
ENSRNOG00000000247,23.169350163932126,16.76952972867617,21.483157875574232,18.08778662176539,18.36150298852711,20.820556456861656
ENSRNOG00000000248,66.95583291780041,56.09735923471744,64.91785642924249,57.15157095490064,61.86641894037602,61.25990565013119
ENSRNOG00000000249,6.340665535396227,5.788770048688927,7.431673799980621,9.91910879258102,10.809594501310315,10.575520739993221
ENSRNOG00000000250,13.877683058603063,15.575968893894949,16.83055537054435,21.29691005465925,27.009178589575363,21.902143805270054
ENSRNOG00000000251,0.0,0.0,0.031225520167985805,0.029173849389944176,0.0,0.0
ENSRNOG00000000252,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000257,0.39878399593686964,0.23871216695624442,0.40593176218381544,1.808778662176539,1.4511510426416587,1.1116314414197421
ENSRNOG00000000258,25.003756545241725,21.872002297365896,24.793063013380728,30.45749876310172,29.200712817238276,28.481800174754472
ENSRNOG00000000262,38.682047605876356,36.85119077387023,39.500283012502045,21.29691005465925,22.211495550637633,21.181085572997787
ENSRNOG00000000264,17.267347024066456,13.397720370419218,16.95545745121629,20.94682386197992,21.73765031222403,18.447073108965448
ENSRNOG00000000274,0.03987839959368696,0.059678041739061105,0.12490208067194322,0.029173849389944176,0.0,0.0
ENSRNOG00000000275,0.39878399593686964,0.7758145426077944,0.5620593630237445,0.26256464450949757,0.6811525302195541,0.5407936742041988
ENSRNOG00000000277,18.025036616346508,16.441300499111335,16.518300168864492,16.454051055928517,13.800742568796183,16.19376613311462
ENSRNOG00000000279,21.972998176121518,24.080089841711157,22.20134483943791,23.659991855244726,24.6103370701065,24.48593580424567
ENSRNOG00000000281,3.4694207646507658,3.282292295648361,4.246670742846069,8.489590172473756,9.86190402448311,8.863007438346592
ENSRNOG00000000282,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000283,20.537375790748786,17.1872760208496,21.29580475456632,15.345444779110636,19.220347483151766,15.532796086865044
ENSRNOG00000000288,6.141273537427792,5.162150610428785,6.182652993261189,5.076249793850287,5.478835569157283,4.59674623073569
ENSRNOG00000000299,49.60872909454658,51.05456470776677,51.20985307549672,65.1743795371353,54.13681848875413,75.86133485364456
ENSRNOG00000000302,28.034514914361935,26.288177386056418,30.28875456294623,43.760774084916264,45.34106625070162,46.748608725651856
ENSRNOG00000000303,19.620172600093987,19.693753773890165,20.0155584276789,30.51584646188161,25.469181564731155,25.417302687597346
ENSRNOG00000000304,149.78326887388823,136.39416439462414,141.32670428030374,141.34730029427953,150.83086245252997,129.18959994878082
ENSRNOG00000000306,10.129113496796489,8.205730739120902,10.64790237728316,5.980639124938556,5.774988843165785,5.858598137212154
ENSRNOG00000000307,56.46781382466074,50.786013519941,50.21063643012118,120.63386722741917,130.69243981995183,112.54517242049604
ENSRNOG00000000308,15.273427044382107,15.456612810416827,17.080359531888234,10.648455027329625,12.823436764568127,10.665653019027255
ENSRNOG00000000312,58.14270660759559,54.665086232979974,63.169227299835285,29.55310943201345,31.27378573529779,29.593431616174215
ENSRNOG00000000314,263.1974373183339,282.99327392662775,257.64176690605086,256.05887609554003,249.27221073295595,229.05616511848956
ENSRNOG00000000316,0.39878399593686964,0.20887314608671387,0.18735312100791482,2.7715156920446966,2.7246101208782165,2.8842329290890603
ENSRNOG00000000320,0.03987839959368696,0.059678041739061105,0.031225520167985805,0.029173849389944176,0.05923065480170036,0.0
ENSRNOG00000000321,0.7975679918737393,1.0443657304335694,0.7181869638636735,90.75984545211634,95.50943086774183,87.63861931409156
ENSRNOG00000000322,42.86927956321348,43.564970469514606,44.15288551753193,41.57273538067045,39.44761609793244,43.89441988957414
ENSRNOG00000000323,0.03987839959368696,0.17903412521718332,0.06245104033597161,0.05834769877988835,0.05923065480170036,0.030044093011344378
ENSRNOG00000000327,48.0135931107991,47.98114555820513,47.681369296514326,44.8402065123442,47.473369823562834,47.34949058587874
ENSRNOG00000000335,0.03987839959368696,0.029839020869530553,0.0,0.0,0.0,0.0
ENSRNOG00000000340,220.72694175105732,186.6430755389136,250.9907311102699,455.5788320733683,417.3391937327807,376.0619122229976
ENSRNOG00000000341,457.48500013877685,473.63477826205843,425.6038398896465,1166.5747155556978,1257.8814160237105,1261.2209805232258
ENSRNOG00000000345,0.0,0.0,0.031225520167985805,0.029173849389944176,0.02961532740085018,0.030044093011344378
ENSRNOG00000000368,713.1055415343103,1097.7477387691595,608.8039667152192,673.6825301125909,476.30331058787345,755.4887628632657
ENSRNOG00000000373,232.25179923363288,435.2021193821031,209.08608304483295,382.4983393515581,271.09870702738255,433.5663062467107
ENSRNOG00000000376,1.3159871865916697,0.8951706260859166,1.904756730247134,1.3711709213273764,1.4807663700425089,1.2318078134651196
ENSRNOG00000000378,20.61713258993616,28.10835765909778,20.952324032718476,39.90982596544363,35.212624279610864,45.847285935311525
ENSRNOG00000000383,0.15951359837474785,0.11935608347812221,0.43715728235180124,0.029173849389944176,0.1480766370042509,0.1502204650567219
ENSRNOG00000000384,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000386,0.3190271967494957,0.3879072713038972,0.43715728235180124,9.36480565417208,9.713827387478858,9.824418414709612
ENSRNOG00000000387,26.040594934677586,25.51236284344862,23.66894428733324,18.292003567494998,19.990345995573872,19.4986163643625
ENSRNOG00000000390,0.4785407951242435,0.7459755217382638,0.6557359235277019,0.4084338914592185,0.38499925621105235,0.4206173021588213
ENSRNOG00000000392,26.559014129395518,26.765601719968906,28.57135095370701,46.18220358428163,46.140680090524576,42.90296482019977
ENSRNOG00000000394,0.39878399593686964,0.268551187825775,0.12490208067194322,0.6418246865787719,0.6219218754178537,0.5407936742041988
ENSRNOG00000000395,67.15522491576884,60.095788031234534,75.37840568551773,144.7022929741231,148.69855887966875,138.80370971241103
ENSRNOG00000000396,104.36177173667878,101.06476368509998,113.91069757281221,114.85744504821022,126.42783267422942,132.1339210638926
ENSRNOG00000000397,88.60980389717243,100.52766130944843,93.30185426194159,123.17199212434431,117.57284978137521,101.72929893641206
ENSRNOG00000000398,28.7523261070483,26.288177386056418,27.10375150581168,32.06206047954865,33.13955136155135,28.06118287259565
ENSRNOG00000000401,0.0,0.0,0.031225520167985805,0.0,0.0,0.030044093011344378
ENSRNOG00000000405,0.0,0.0,0.0,0.0,0.0,0.030044093011344378
ENSRNOG00000000406,0.15951359837474785,0.14919510434765276,0.15612760083992902,0.17504309633966506,0.20730729180595125,0.24035274409075502
ENSRNOG00000000407,10.208870295983862,12.711422890420016,12.20917838568245,77.22317933518224,78.59907892185637,79.73702285210798
ENSRNOG00000000408,69.94671288732694,68.24184072861637,72.06850054771124,114.21562036163145,127.64206109766427,109.66093949140698
ENSRNOG00000000410,0.07975679918737393,0.059678041739061105,0.031225520167985805,0.8752154816983253,0.5330758932153032,0.7210582322722651
ENSRNOG00000000411,103.44456854602397,111.03099665552318,108.82093778543053,142.9810358601164,160.0708446015952,136.70062320161693
ENSRNOG00000000412,633.5880127444984,757.1054765225987,609.334800558075,154.03792477890525,131.1366697309646,148.748304499166
ENSRNOG00000000413,0.27914879715580876,0.20887314608671387,0.06245104033597161,0.029173849389944176,0.11846130960340072,0.060088186022688755
ENSRNOG00000000414,55.47085383481856,73.91125469382717,47.18176097382655,32.441320521617925,26.979563262174512,34.37044240497797
ENSRNOG00000000415,58.860517800281954,53.38200833559016,62.98187417882737,48.31189458974756,48.89490553880365,48.25081337621907
ENSRNOG00000000417,414.69547737475074,348.8479929856817,438.96836252154446,296.14374515732334,280.8125344148614,303.9861330887824
ENSRNOG00000000418,3.3497855658697047,3.7000385878217883,4.3715728235180125,3.325818830453636,2.8726867578824673,2.67392427800965
ENSRNOG00000000419,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000420,15.11391344600736,14.531603163461378,16.549525689032475,19.167219049193324,21.32303572861213,18.687425853056205
ENSRNOG00000000421,33.0193148635728,27.869645492141537,34.56665082596029,49.36215316778555,60.56334453473862,54.079367420419885
ENSRNOG00000000422,3.030758369120209,2.8347069826054025,4.09054314200614,4.171860462762017,4.649606401933478,4.025908463520147
ENSRNOG00000000423,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000428,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000431,17.028076626504333,17.27679308345819,17.20526161256018,23.54329645768495,23.18880135486569,24.27562715316626
ENSRNOG00000000432,6.061516738240418,6.534745570427191,8.55579252602811,51.20010567935203,55.05489363818048,46.11768277241362
ENSRNOG00000000433,0.27914879715580876,0.8951706260859166,0.37470624201582964,9.977456491360908,8.914213547655903,10.545476646981877
ENSRNOG00000000435,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000436,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000437,31.663449277387446,30.435801286921162,26.885172864635777,30.253281817372113,30.385325913272283,34.340398311966624
ENSRNOG00000000438,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000439,2.273068776840157,2.1185704817366693,2.8102968151187224,1.808778662176539,2.487687501671415,2.2232628828394843
ENSRNOG00000000440,58.70100420190721,56.18687629732603,66.04197515528998,65.93289962127383,66.9898705807231,64.26431495126563
ENSRNOG00000000441,0.15951359837474785,0.3879072713038972,0.12490208067194322,0.1458692469497209,0.17769196440510107,0.1502204650567219
ENSRNOG00000000442,3.6289343630255138,2.9540630660835245,3.9031900209982258,6.797506907856993,5.686142860963234,5.858598137212154
ENSRNOG00000000443,11.524857482575532,12.771100932159076,13.114718470554038,26.927462986918474,29.289558799440826,28.181359244641026
ENSRNOG00000000446,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000451,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000454,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000455,0.03987839959368696,0.35806825043436663,0.34348072184784384,0.0,0.02961532740085018,0.0
ENSRNOG00000000456,0.03987839959368696,0.029839020869530553,0.031225520167985805,0.05834769877988835,0.0,0.0
ENSRNOG00000000457,5.303827145960366,4.833921380863949,6.182652993261189,2.450603348755311,2.2211495550637634,2.4335715339188946
ENSRNOG00000000459,0.7178111926863653,0.8354925843468555,1.0304421655435316,0.20421694572960924,0.17769196440510107,0.12017637204537751
ENSRNOG00000000461,0.3190271967494957,0.35806825043436663,0.31225520167985804,0.3792600420692743,0.23692261920680144,0.09013227903403313
ENSRNOG00000000463,8.13519351711214,9.100901365206818,11.428540381482804,15.22874938155086,16.61419867187695,18.326896736920073
ENSRNOG00000000464,17.546495821222262,16.500978540850394,22.045217238597978,23.222384114395563,26.831486625170264,22.77342250259904
ENSRNOG00000000465,80.39485358087292,80.68471243121061,88.02474135355199,122.03421199813648,130.04090261713313,118.61407920878762
ENSRNOG00000000466,4.825286350836122,4.356497046951461,5.0585342672137,7.9352870340648165,8.677290928449102,7.0002736716432405
ENSRNOG00000000467,15.831724638693723,13.934822746070768,19.796979786503,23.19321026500562,24.81764436191245,21.3913942240772
ENSRNOG00000000470,105.07958292936515,85.99605814598705,123.52815778455184,118.79591471585269,134.0982024710496,132.91506748218754
ENSRNOG00000000471,1.4356223853727306,0.9548486678249777,1.1865697663834605,2.0713433066860367,2.102688245460363,1.832689673692007
ENSRNOG00000000473,19.81956459806242,17.93325154258786,24.512033331868857,32.324625124058144,40.15838395555284,31.5462976619116
ENSRNOG00000000474,16.5096574317864,16.381622457372274,18.07957617726378,14.032621556563148,13.948819205800435,13.159312738968838
ENSRNOG00000000476,23.608012559462683,24.28896298779787,22.170119319269922,20.713433066860365,21.29342040121128,18.146632178852006
ENSRNOG00000000477,19.06187500578237,18.798583147804248,21.67051099658215,21.559474699168746,22.063418913633384,19.648836829419224
ENSRNOG00000000478,0.15951359837474785,0.11935608347812221,0.18735312100791482,0.26256464450949757,0.02961532740085018,0.3004409301134438
ENSRNOG00000000479,0.6779327930926784,0.7758145426077944,0.8118635243676309,1.1377801262078229,1.332689733038258,1.2318078134651196
ENSRNOG00000000480,8.214950316299515,8.832350177381043,8.462115965524154,3.5883834749631336,3.1688400318909693,3.334894324259226
ENSRNOG00000000481,11.764127880137654,10.115428074770858,12.177952865514463,14.703620092531866,17.206505219893955,13.279489111014216
ENSRNOG00000000483,16.748927829348524,19.00745629389096,15.144377281473115,16.103964863249185,15.962661469058247,19.047954969192336
ENSRNOG00000000485,20.1784701944056,18.530031959978473,17.39261473356809,20.888476163200032,21.47111236561638,20.730424177827622
ENSRNOG00000000486,0.7576895922800523,0.4475853130429583,0.8430890445356167,1.0502585780379903,1.2734590782365578,1.3820282785218414
ENSRNOG00000000487,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000488,27.356582121269255,22.61797781910416,24.137327089853027,6.35989916700783,6.959601939199792,7.420890973802062
ENSRNOG00000000490,57.584409013283974,48.995672267769166,71.81869638636735,83.58307850219006,99.83326866826596,81.26927159568655
ENSRNOG00000000491,0.11963519878106088,0.14919510434765276,0.21857864117590062,0.1166953975597767,0.02961532740085018,0.0
ENSRNOG00000000493,9.491059103297497,10.563013387813815,11.147510699970931,12.107147496826833,13.474973967386832,13.760194599195726
ENSRNOG00000000495,29.749286096890472,28.58578199301027,28.41522335286708,25.90637825827043,31.48109302710374,25.237038129529278
ENSRNOG00000000498,77.44385201094008,85.22024360337926,75.31595464518176,159.8143469581142,156.2208520394847,177.0197960228411
ENSRNOG00000000499,0.03987839959368696,0.0,0.031225520167985805,0.2917384938994418,0.20730729180595125,0.24035274409075502
ENSRNOG00000000500,72.81795765807239,72.18059148339441,76.56497545190119,0.9919108792581021,0.7996138398229549,1.9228219527260402
ENSRNOG00000000501,18.543455811064437,17.306632104327722,22.20134483943791,33.31653600331625,32.84339808754285,29.653519802196904
ENSRNOG00000000502,0.07975679918737393,0.059678041739061105,0.09367656050395741,0.17504309633966506,0.1480766370042509,0.21030865107941066
ENSRNOG00000000503,14.83476464885155,17.21711504171913,14.582317918449371,22.872297921716235,20.701113853194276,22.803466595610384
ENSRNOG00000000504,10.328505494764924,8.08637465564278,11.366089341146832,7.61437469077543,8.084984380432099,8.863007438346592
ENSRNOG00000000505,69.428293692609,51.472310999940206,77.15826033509292,102.92534064772306,132.8543587202139,100.94815251811711
ENSRNOG00000000506,21.93311977652783,24.467997113015052,20.421490189862716,9.131414859052528,9.536135423073757,9.734286135675578
ENSRNOG00000000507,0.0,0.029839020869530553,0.031225520167985805,0.0,0.0,0.0
ENSRNOG00000000508,0.0,0.029839020869530553,0.031225520167985805,0.0,0.0,0.0
ENSRNOG00000000510,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000511,59.29918019581251,57.85786146601974,63.60638458218708,66.31215966334311,68.38179096856307,64.08405039319756
ENSRNOG00000000512,4.506259154086627,4.237140963473339,4.777504585701828,5.076249793850287,5.360374259553883,4.686878509769723
ENSRNOG00000000513,191.65558844725953,188.4930948328245,192.94248911798428,94.72748896914874,94.85789366492313,102.54048944771837
ENSRNOG00000000515,0.0,0.0,0.031225520167985805,0.0,0.0,0.0
ENSRNOG00000000516,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000000517,21.893241376934142,24.497836133884583,24.449582291532884,22.63890712659668,21.826496294426583,21.54161468913392
ENSRNOG00000000519,60.216383386467314,57.29092006949866,59.95299872253275,49.478848565345324,52.44874482690567,52.27672183973922
ENSRNOG00000000520,256.697258184563,209.05218021193105,307.00931429163643,298.41930540973897,336.045120017447,295.15316974344717
ENSRNOG00000000521,4.147353557743444,2.8943850243444635,4.871181146205785,14.38270774924248,14.096895842804685,18.29685264390873
ENSRNOG00000000522,0.11963519878106088,0.14919510434765276,0.18735312100791482,0.08752154816983253,0.1480766370042509,0.060088186022688755
ENSRNOG00000000523,14.954399847632612,11.279149888682548,15.456632483152973,22.434690180867072,24.551106415304798,22.17254064237215
ENSRNOG00000000524,46.1791867294895,45.86257507646846,46.401122969626904,51.521018022641414,48.09529169898069,48.01046063212832
ENSRNOG00000000525,1.156473588216922,1.0145267095640387,1.124118726047489,1.0794324274279345,1.1253824412323068,1.2918959994878083
ENSRNOG00000000527,166.17329110689357,145.25635359287472,185.72939395917956,163.72364277636672,158.29392495754422,161.7273526800668
